"Template Description","Program Type","Template Version","Movie/Show Filmhub SKU","Movie/Show Title","Movie/Show Synopsis","Movie/Show Sales Pitch","Genre","Festivals","Cast","Director(s)","Writer(s)","Producer(s)","Movie Running Time","Production Year","Country of Origin","Original Spoken Language","Production Company","Copyright","Studio","IMDb ID","IMDb Link","Rating System","Rating","Voluntary Rating(s)","Tag(s)","Movie Chapters/Ad Breaks","Avail Type(s)","Avail Start","Avail End","Avail Countries Included","Avail Countries Excluded","Movie Filename","Movie Audio Type","Trailer","Trailer Audio Type","Trailer Filename","Movie Subtitles/Captions Languages","Movie Subtitles/Captions Types","Movie Subtitles/Captions Filenames","Key Art 2:3 Filename","Key Art 3:4 Filename","Key Art 16:9 Filename","Textless Hero 16:9 Filename","Other Key Art Filenames","Other Images Filenames","Episode SKU","Episode Name","Season Number","Episode Number","Episode Synopsis","Episode Language","Episode Chapters/Ad Breaks","Episode Running Time","Episode Filename","Episode Subtitles/Captions Filenames","Episode Subtitles/Captions Languages","Episode Subtitles/Captions Type","Episode Season Name"
"Filmhub CSV Metadata 3.0 - Filmhub Movies & Shows","Movie","3.0","0004-9498","Tears of Steel","In an apocalyptic future, a group of soldiers and scientists takes refuge in Amsterdam to try to stop an army of robots that threatens the planet.","Short film made in Amsterdam the Netherlands by the Blender Institute, well known for realizing the open source short animation movies “Big Buck Bunny” and “Sintel”. Crowdfunded, it uses a complete open-source pipeline for producing a high-quality visual effect film.","Action/Adventure","Ars Electronica, Seattle International Film Festival, International Melzo File Festival, Melzo, Italy, Nordic CC Film Festival, Stockholm, Sweden, Future Film Festival, Bologna Italy, Webcuts Festival, Berlin, Germany","Derek de Lint, Sergio Hasselbaink, Rogier Schippers, Vanja Rukavina, Denise Rebergen, Jody Bhe, Chris Haley, Daan van 't Einde","Ian Hubert","Ian Hubert","Ton Roosendaal","12","2012","Netherlands","English","Blender Institute","2012 Blender Institute","Filmhub","tt2285752","https://www.imdb.com/title/tt2285752","US-TV, AU-OFLC, BR-MOVIES","TV-G, G, L","Language, Violence","Amsterdam, End of the, Rescue, Science, Warrior, apocalyptic, boyfriend and girlfriend, break-up, futuristic, memory, prosthesis, prosthetic, robot, science fiction","00:00:00:00,00:08:00:00,00:11:00:00","svod","2024-02-02","2030-12-31","","","0004-9498_tears_of_steel_main.mp4","Stereo","Yes","Stereo","0004-9498_tears_of_steel_trailer.mp4","en, de, ja, ru, da, cs, hr, fr, es, nl, es-419","subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles","0004-9498_tears_of_steel_en.srt, 0004-9498_tears_of_steel_de.srt, 0004-9498_tears_of_steel_ja.srt, 0004-9498_tears_of_steel_ru.srt, 0004-9498_tears_of_steel_da.srt, 0004-9498_tears_of_steel_cs.srt, 0004-9498_tears_of_steel_hr.srt, 0004-9498_tears_of_steel_fr.srt, 0004-9498_tears_of_steel_es.srt, 0004-9498_tears_of_steel_nl.srt, 0004-9498_tears_of_steel_es.srt","0004-9498_tears_of_steel_2x3.jpg","0004-9498_tears_of_steel_3x4.jpg","0004-9498_tears_of_steel_16x9.jpg","0004-9498_tears_of_steel_16x9_textless.jpg","0004-9498_tears_of_steel_16x6.jpg, 0004-9498_tears_of_steel_4x3.jpg, 0004-9498_tears_of_steel_2x1.jpg","0004-9498_tears_of_steel_other_77aa8b2f-7561-42c9-945a-44a48560e9e2.jpg, 0004-9498_tears_of_steel_other_dbc69cd9-cba5-49c7-a2ea-6844f87b1eda.jpg, 0004-9498_tears_of_steel_other_175346da-7e8e-4185-b502-96213110fad7.jpg, 0004-9498_tears_of_steel_other_0c574a73-265e-4964-b735-477aef65c506.jpg, 0004-9498_tears_of_steel_other_352a9e13-797b-4d98-a398-792fb9056b14.jpg, 0004-9498_tears_of_steel_other_4cd5b622-2740-40a6-8747-f749aad1bc45.jpg, 0004-9498_tears_of_steel_other_9f1af75a-989b-4e37-9040-c779c8a42221.jpg, 0004-9498_tears_of_steel_other_efb7b5f7-b2ac-4656-8a28-4d64fa1987d1.jpg, 0004-9498_tears_of_steel_other_6ffef568-af52-4933-baf6-bbf949f853d2.jpg, 0004-9498_tears_of_steel_other_9ed28ebf-927e-4e87-a95a-9c768cb1d105.jpg, 0004-9498_tears_of_steel_other_696a45f5-c9f5-4151-89bd-d4d24a016376.jpg, 0004-9498_tears_of_steel_other_a2ea8485-db51-428a-989c-f05223ada842.jpg, 0004-9498_tears_of_steel_other_d0e6d338-3484-4812-9e57-745d72031a90.jpg",,,,,,,,,,,,,,
"Filmhub CSV Metadata 3.0 - Filmhub Movies & Shows","Movie","3.0","0004-9498","Tears of Steel","In an apocalyptic future, a group of soldiers and scientists takes refuge in Amsterdam to try to stop an army of robots that threatens the planet.","Short film made in Amsterdam the Netherlands by the Blender Institute, well known for realizing the open source short animation movies “Big Buck Bunny” and “Sintel”. Crowdfunded, it uses a complete open-source pipeline for producing a high-quality visual effect film.","Action/Adventure","Ars Electronica, Seattle International Film Festival, International Melzo File Festival, Melzo, Italy, Nordic CC Film Festival, Stockholm, Sweden, Future Film Festival, Bologna Italy, Webcuts Festival, Berlin, Germany","Derek de Lint, Sergio Hasselbaink, Rogier Schippers, Vanja Rukavina, Denise Rebergen, Jody Bhe, Chris Haley, Daan van 't Einde","Ian Hubert","Ian Hubert","Ton Roosendaal","12","2012","Netherlands","English","Blender Institute","2012 Blender Institute","Filmhub","tt2285752","https://www.imdb.com/title/tt2285752","US-TV, AU-OFLC, BR-MOVIES","TV-G, G, L","Language, Violence","Amsterdam, End of the, Rescue, Science, Warrior, apocalyptic, boyfriend and girlfriend, break-up, futuristic, memory, prosthesis, prosthetic, robot, science fiction","00:00:00:00,00:08:00:00,00:11:00:00","tvod","2023-03-21","2025-08-31","","AU,DE,MX","0004-9498_tears_of_steel_main.mp4","Stereo","Yes","Stereo","0004-9498_tears_of_steel_trailer.mp4","en, de, ja, ru, da, cs, hr, fr, es, nl, es-419","subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles","0004-9498_tears_of_steel_en.srt, 0004-9498_tears_of_steel_de.srt, 0004-9498_tears_of_steel_ja.srt, 0004-9498_tears_of_steel_ru.srt, 0004-9498_tears_of_steel_da.srt, 0004-9498_tears_of_steel_cs.srt, 0004-9498_tears_of_steel_hr.srt, 0004-9498_tears_of_steel_fr.srt, 0004-9498_tears_of_steel_es.srt, 0004-9498_tears_of_steel_nl.srt, 0004-9498_tears_of_steel_es.srt","0004-9498_tears_of_steel_2x3.jpg","0004-9498_tears_of_steel_3x4.jpg","0004-9498_tears_of_steel_16x9.jpg","0004-9498_tears_of_steel_16x9_textless.jpg","0004-9498_tears_of_steel_16x6.jpg, 0004-9498_tears_of_steel_4x3.jpg, 0004-9498_tears_of_steel_2x1.jpg","0004-9498_tears_of_steel_other_77aa8b2f-7561-42c9-945a-44a48560e9e2.jpg, 0004-9498_tears_of_steel_other_dbc69cd9-cba5-49c7-a2ea-6844f87b1eda.jpg, 0004-9498_tears_of_steel_other_175346da-7e8e-4185-b502-96213110fad7.jpg, 0004-9498_tears_of_steel_other_0c574a73-265e-4964-b735-477aef65c506.jpg, 0004-9498_tears_of_steel_other_352a9e13-797b-4d98-a398-792fb9056b14.jpg, 0004-9498_tears_of_steel_other_4cd5b622-2740-40a6-8747-f749aad1bc45.jpg, 0004-9498_tears_of_steel_other_9f1af75a-989b-4e37-9040-c779c8a42221.jpg, 0004-9498_tears_of_steel_other_efb7b5f7-b2ac-4656-8a28-4d64fa1987d1.jpg, 0004-9498_tears_of_steel_other_6ffef568-af52-4933-baf6-bbf949f853d2.jpg, 0004-9498_tears_of_steel_other_9ed28ebf-927e-4e87-a95a-9c768cb1d105.jpg, 0004-9498_tears_of_steel_other_696a45f5-c9f5-4151-89bd-d4d24a016376.jpg, 0004-9498_tears_of_steel_other_a2ea8485-db51-428a-989c-f05223ada842.jpg, 0004-9498_tears_of_steel_other_d0e6d338-3484-4812-9e57-745d72031a90.jpg",,,,,,,,,,,,,,
"Filmhub CSV Metadata 3.0 - Filmhub Movies & Shows","Movie","3.0","0004-9498","Tears of Steel","In an apocalyptic future, a group of soldiers and scientists takes refuge in Amsterdam to try to stop an army of robots that threatens the planet.","Short film made in Amsterdam the Netherlands by the Blender Institute, well known for realizing the open source short animation movies “Big Buck Bunny” and “Sintel”. Crowdfunded, it uses a complete open-source pipeline for producing a high-quality visual effect film.","Action/Adventure","Ars Electronica, Seattle International Film Festival, International Melzo File Festival, Melzo, Italy, Nordic CC Film Festival, Stockholm, Sweden, Future Film Festival, Bologna Italy, Webcuts Festival, Berlin, Germany","Derek de Lint, Sergio Hasselbaink, Rogier Schippers, Vanja Rukavina, Denise Rebergen, Jody Bhe, Chris Haley, Daan van 't Einde","Ian Hubert","Ian Hubert","Ton Roosendaal","12","2012","Netherlands","English","Blender Institute","2012 Blender Institute","Filmhub","tt2285752","https://www.imdb.com/title/tt2285752","US-TV, AU-OFLC, BR-MOVIES","TV-G, G, L","Language, Violence","Amsterdam, End of the, Rescue, Science, Warrior, apocalyptic, boyfriend and girlfriend, break-up, futuristic, memory, prosthesis, prosthetic, robot, science fiction","00:00:00:00,00:08:00:00,00:11:00:00","avod","2024-05-06","open","PT,ES,US","","0004-9498_tears_of_steel_main.mp4","Stereo","Yes","Stereo","0004-9498_tears_of_steel_trailer.mp4","en, de, ja, ru, da, cs, hr, fr, es, nl, es-419","subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles","0004-9498_tears_of_steel_en.srt, 0004-9498_tears_of_steel_de.srt, 0004-9498_tears_of_steel_ja.srt, 0004-9498_tears_of_steel_ru.srt, 0004-9498_tears_of_steel_da.srt, 0004-9498_tears_of_steel_cs.srt, 0004-9498_tears_of_steel_hr.srt, 0004-9498_tears_of_steel_fr.srt, 0004-9498_tears_of_steel_es.srt, 0004-9498_tears_of_steel_nl.srt, 0004-9498_tears_of_steel_es.srt","0004-9498_tears_of_steel_2x3.jpg","0004-9498_tears_of_steel_3x4.jpg","0004-9498_tears_of_steel_16x9.jpg","0004-9498_tears_of_steel_16x9_textless.jpg","0004-9498_tears_of_steel_16x6.jpg, 0004-9498_tears_of_steel_4x3.jpg, 0004-9498_tears_of_steel_2x1.jpg","0004-9498_tears_of_steel_other_77aa8b2f-7561-42c9-945a-44a48560e9e2.jpg, 0004-9498_tears_of_steel_other_dbc69cd9-cba5-49c7-a2ea-6844f87b1eda.jpg, 0004-9498_tears_of_steel_other_175346da-7e8e-4185-b502-96213110fad7.jpg, 0004-9498_tears_of_steel_other_0c574a73-265e-4964-b735-477aef65c506.jpg, 0004-9498_tears_of_steel_other_352a9e13-797b-4d98-a398-792fb9056b14.jpg, 0004-9498_tears_of_steel_other_4cd5b622-2740-40a6-8747-f749aad1bc45.jpg, 0004-9498_tears_of_steel_other_9f1af75a-989b-4e37-9040-c779c8a42221.jpg, 0004-9498_tears_of_steel_other_efb7b5f7-b2ac-4656-8a28-4d64fa1987d1.jpg, 0004-9498_tears_of_steel_other_6ffef568-af52-4933-baf6-bbf949f853d2.jpg, 0004-9498_tears_of_steel_other_9ed28ebf-927e-4e87-a95a-9c768cb1d105.jpg, 0004-9498_tears_of_steel_other_696a45f5-c9f5-4151-89bd-d4d24a016376.jpg, 0004-9498_tears_of_steel_other_a2ea8485-db51-428a-989c-f05223ada842.jpg, 0004-9498_tears_of_steel_other_d0e6d338-3484-4812-9e57-745d72031a90.jpg",,,,,,,,,,,,,,
